time	V(input_signal)	V(v_out)
1.521757522598533e-03	2.391212e+00	2.005791e+00
1.521836318769897e-03	2.390818e+00	2.005301e+00
1.521915114941261e-03	2.390424e+00	2.004785e+00
1.521993911112625e-03	2.390030e+00	2.004241e+00
1.522072707283989e-03	2.389637e+00	2.003670e+00
1.522170823227850e-03	2.389146e+00	2.003063e+00
1.522268939171711e-03	2.388655e+00	2.002488e+00
1.522367055115573e-03	2.388165e+00	2.001947e+00
1.522465171059434e-03	2.387674e+00	2.001439e+00
1.522563287003296e-03	2.387184e+00	2.000963e+00
1.522661402947157e-03	2.386693e+00	2.000521e+00
1.522759518891019e-03	2.386202e+00	2.000112e+00
1.523081631686998e-03	2.384592e+00	1.998333e+00
1.523376441833100e-03	2.383118e+00	1.996662e+00
1.523427493000943e-03	2.382863e+00	1.996407e+00
1.523476403967176e-03	2.382618e+00	1.996177e+00
1.523503176415339e-03	2.382484e+00	1.996058e+00
1.523529948863503e-03	2.382350e+00	1.995941e+00
1.523556721311667e-03	2.382216e+00	1.995827e+00
1.523583493759831e-03	2.382083e+00	1.995715e+00
1.523610266207995e-03	2.381949e+00	1.995605e+00
1.523637038656158e-03	2.381815e+00	1.995497e+00
1.523663811104322e-03	2.381681e+00	1.995392e+00
1.523670015168857e-03	2.381650e+00	1.995368e+00
1.523750247585036e-03	2.381249e+00	1.995053e+00
1.523830480001215e-03	2.380848e+00	1.994723e+00
1.523910712417394e-03	2.380447e+00	1.994378e+00
1.523990944833573e-03	2.380045e+00	1.994017e+00
1.524071177249752e-03	2.379644e+00	1.993642e+00
1.524151409665930e-03	2.379243e+00	1.993250e+00
1.524231642082109e-03	2.378842e+00	1.992844e+00
1.524312806154688e-03	2.378436e+00	1.992432e+00
1.524373040412415e-03	2.378135e+00	1.992128e+00
1.524378370879678e-03	2.378108e+00	1.992102e+00
1.524389031814204e-03	2.378055e+00	1.992048e+00
1.524399797782041e-03	2.378001e+00	1.991994e+00
1.524408637533988e-03	2.377957e+00	1.991951e+00
1.524409201032052e-03	2.377954e+00	1.991949e+00
1.524414460347321e-03	2.377928e+00	1.991924e+00
1.524422786933300e-03	2.377886e+00	1.991883e+00
1.524438572116617e-03	2.377807e+00	1.991810e+00
1.524454357299935e-03	2.377728e+00	1.991737e+00
1.524470142483252e-03	2.377649e+00	1.991665e+00
1.524485927666570e-03	2.377570e+00	1.991594e+00
1.524501712849887e-03	2.377491e+00	1.991523e+00
1.524517498033205e-03	2.377412e+00	1.991453e+00
1.524533283216522e-03	2.377334e+00	1.991383e+00
1.524539956711275e-03	2.377300e+00	1.991355e+00
1.524649772753812e-03	2.376751e+00	1.990942e+00
1.524759588796349e-03	2.376202e+00	1.990525e+00
1.524869404838885e-03	2.375653e+00	1.990106e+00
1.524979220881422e-03	2.375104e+00	1.989682e+00
1.525089036923958e-03	2.374555e+00	1.989256e+00
1.525198852966495e-03	2.374006e+00	1.988826e+00
1.525308669009032e-03	2.373457e+00	1.988392e+00
1.525346773229958e-03	2.373266e+00	1.988227e+00
1.525372525242299e-03	2.373137e+00	1.988114e+00
1.525391806118802e-03	2.373041e+00	1.988031e+00
1.525394111775817e-03	2.373029e+00	1.988021e+00
1.525422811801151e-03	2.372886e+00	1.987889e+00
1.525495145853436e-03	2.372524e+00	1.987547e+00
1.525600601448870e-03	2.371997e+00	1.986888e+00
1.525706057044303e-03	2.371470e+00	1.986229e+00
1.525811512639736e-03	2.370942e+00	1.985568e+00
1.525916968235170e-03	2.370415e+00	1.984906e+00
1.526022423830603e-03	2.369888e+00	1.984243e+00
1.526127879426036e-03	2.369361e+00	1.983579e+00
1.526233335021469e-03	2.368833e+00	1.982914e+00
1.526479129935247e-03	2.367604e+00	1.981740e+00
1.526562612835593e-03	2.367187e+00	1.981376e+00
1.526646095735938e-03	2.366770e+00	1.980988e+00
1.526729578636284e-03	2.366352e+00	1.980577e+00
1.526813061536630e-03	2.365935e+00	1.980143e+00
1.526896544436976e-03	2.365517e+00	1.979684e+00
1.526980027337321e-03	2.365100e+00	1.979203e+00
1.527063510237667e-03	2.364682e+00	1.978697e+00
1.527210114691058e-03	2.363950e+00	1.977842e+00
1.527271345926456e-03	2.363643e+00	1.977516e+00
1.527332577161853e-03	2.363337e+00	1.977206e+00
1.527393808397250e-03	2.363031e+00	1.976912e+00
1.527455039632647e-03	2.362725e+00	1.976633e+00
1.527516270868045e-03	2.362419e+00	1.976370e+00
1.527577502103442e-03	2.362112e+00	1.976122e+00
1.527638733338839e-03	2.361806e+00	1.975891e+00
1.527730533994882e-03	2.361347e+00	1.975526e+00
1.527822334650926e-03	2.360888e+00	1.975141e+00
1.527914135306969e-03	2.360429e+00	1.974737e+00
1.528005935963012e-03	2.359970e+00	1.974314e+00
1.528097736619055e-03	2.359511e+00	1.973871e+00
1.528189537275098e-03	2.359052e+00	1.973408e+00
1.528281337931141e-03	2.358593e+00	1.972926e+00
1.528328173188921e-03	2.358359e+00	1.972697e+00
1.528351058905975e-03	2.358245e+00	1.972586e+00
1.528353871876617e-03	2.358231e+00	1.972571e+00
1.528355632807078e-03	2.358222e+00	1.972563e+00
1.528359810287812e-03	2.358201e+00	1.972543e+00
1.528363971995152e-03	2.358180e+00	1.972522e+00
1.528374423234607e-03	2.358128e+00	1.972473e+00
1.528384874474063e-03	2.358076e+00	1.972425e+00
1.528395325713519e-03	2.358024e+00	1.972377e+00
1.528405776952975e-03	2.357971e+00	1.972329e+00
1.528416228192430e-03	2.357919e+00	1.972282e+00
1.528426679431886e-03	2.357867e+00	1.972236e+00
1.528437130671342e-03	2.357814e+00	1.972190e+00
1.528480879616324e-03	2.357596e+00	1.971997e+00
1.528577975226250e-03	2.357110e+00	1.971633e+00
1.528675070836176e-03	2.356625e+00	1.971268e+00
1.528772166446102e-03	2.356139e+00	1.970903e+00
1.528869262056028e-03	2.355654e+00	1.970538e+00
1.528966357665954e-03	2.355168e+00	1.970173e+00
1.529063453275880e-03	2.354683e+00	1.969807e+00
1.529160548885806e-03	2.354197e+00	1.969442e+00
1.529272390532390e-03	2.353638e+00	1.968959e+00
1.529307125635348e-03	2.353464e+00	1.968803e+00
1.529333671146429e-03	2.353332e+00	1.968681e+00
1.529441352692935e-03	2.352793e+00	1.968065e+00
1.529549034239442e-03	2.352255e+00	1.967432e+00
1.529656715785948e-03	2.351716e+00	1.966780e+00
1.529764397332455e-03	2.351178e+00	1.966111e+00
1.529872078878961e-03	2.350640e+00	1.965424e+00
1.529979760425468e-03	2.350101e+00	1.964720e+00
1.530087441971974e-03	2.349563e+00	1.963997e+00
1.530178794133217e-03	2.349106e+00	1.963562e+00
1.530270146294459e-03	2.348649e+00	1.963124e+00
1.530361498455701e-03	2.348192e+00	1.962683e+00
1.530452850616943e-03	2.347736e+00	1.962239e+00
1.530544202778186e-03	2.347279e+00	1.961791e+00
1.530635554939428e-03	2.346822e+00	1.961340e+00
1.530726907100670e-03	2.346365e+00	1.960886e+00
1.531001580253282e-03	2.344992e+00	1.959289e+00
1.531133032409283e-03	2.344335e+00	1.958618e+00
1.531264484565285e-03	2.343678e+00	1.957968e+00
1.531395936721287e-03	2.343020e+00	1.957340e+00
1.531527388877288e-03	2.342363e+00	1.956734e+00
1.531658841033290e-03	2.341706e+00	1.956151e+00
1.531790293189292e-03	2.341048e+00	1.955589e+00
1.531921745345293e-03	2.340391e+00	1.955049e+00
1.532006804347708e-03	2.339966e+00	1.954603e+00
1.532091863350123e-03	2.339541e+00	1.954174e+00
1.532176922352538e-03	2.339115e+00	1.953763e+00
1.532261981354954e-03	2.338690e+00	1.953371e+00
1.532347040357369e-03	2.338265e+00	1.952996e+00
1.532432099359783e-03	2.337840e+00	1.952639e+00
1.532517158362199e-03	2.337414e+00	1.952300e+00
1.532595319206707e-03	2.337023e+00	1.952028e+00
1.532673480051216e-03	2.336633e+00	1.951748e+00
1.532751640895725e-03	2.336242e+00	1.951461e+00
1.532829801740234e-03	2.335851e+00	1.951166e+00
1.532907962584743e-03	2.335460e+00	1.950863e+00
1.532986123429252e-03	2.335069e+00	1.950554e+00
1.533064284273761e-03	2.334679e+00	1.950236e+00
1.533186632875155e-03	2.334067e+00	1.949709e+00
1.533194984405851e-03	2.334025e+00	1.949673e+00
1.533209172884670e-03	2.333954e+00	1.949612e+00
1.533223795458576e-03	2.333881e+00	1.949548e+00
1.533273423778358e-03	2.333633e+00	1.949319e+00
1.533355132762051e-03	2.333224e+00	1.948889e+00
1.533436841745744e-03	2.332816e+00	1.948431e+00
1.533518550729437e-03	2.332407e+00	1.947946e+00
1.533600259713131e-03	2.331999e+00	1.947434e+00
1.533681968696824e-03	2.331590e+00	1.946894e+00
1.533763677680517e-03	2.331182e+00	1.946327e+00
1.533845386664210e-03	2.330773e+00	1.945733e+00
1.533853211778573e-03	2.330734e+00	1.945682e+00
1.533855039566825e-03	2.330725e+00	1.945671e+00
1.533858695143328e-03	2.330707e+00	1.945647e+00
1.533875351489274e-03	2.330623e+00	1.945538e+00
1.533985436800671e-03	2.330073e+00	1.944929e+00
1.534095522112068e-03	2.329522e+00	1.944339e+00
1.534205607423464e-03	2.328972e+00	1.943766e+00
1.534315692734861e-03	2.328422e+00	1.943212e+00
1.534425778046258e-03	2.327871e+00	1.942676e+00
1.534535863357654e-03	2.327321e+00	1.942158e+00
1.534645948669051e-03	2.326770e+00	1.941659e+00
1.534947937506598e-03	2.325260e+00	1.939898e+00
1.535333815102576e-03	2.323331e+00	1.937968e+00
1.535340967004144e-03	2.323295e+00	1.937940e+00
1.535346865820871e-03	2.323266e+00	1.937918e+00
1.535353206029931e-03	2.323234e+00	1.937893e+00
1.535354567406459e-03	2.323227e+00	1.937887e+00
1.535356692304677e-03	2.323216e+00	1.937878e+00
1.535358550681758e-03	2.323207e+00	1.937870e+00
1.535365984190085e-03	2.323170e+00	1.937840e+00
1.535379574301020e-03	2.323102e+00	1.937788e+00
1.535397962112202e-03	2.323010e+00	1.937718e+00
1.535425932343444e-03	2.322870e+00	1.937610e+00
1.535453902574687e-03	2.322731e+00	1.937501e+00
1.535481872805929e-03	2.322591e+00	1.937392e+00
1.535509843037172e-03	2.322451e+00	1.937282e+00
1.535537813268414e-03	2.322311e+00	1.937171e+00
1.535565783499657e-03	2.322171e+00	1.937059e+00
1.535593753730899e-03	2.322031e+00	1.936946e+00
1.535702487938839e-03	2.321488e+00	1.936432e+00
1.535811222146779e-03	2.320944e+00	1.935920e+00
1.535919956354720e-03	2.320400e+00	1.935408e+00
1.536028690562659e-03	2.319857e+00	1.934897e+00
1.536137424770599e-03	2.319313e+00	1.934386e+00
1.536246158978540e-03	2.318769e+00	1.933877e+00
1.536354893186480e-03	2.318226e+00	1.933368e+00
1.536448776868011e-03	2.317756e+00	1.933029e+00
1.536542660549543e-03	2.317287e+00	1.932685e+00
1.536636544231075e-03	2.316817e+00	1.932337e+00
1.536730427912606e-03	2.316348e+00	1.931983e+00
1.536824311594138e-03	2.315878e+00	1.931625e+00
1.536918195275670e-03	2.315409e+00	1.931262e+00
1.537012078957201e-03	2.314939e+00	1.930894e+00
1.537078394740523e-03	2.314608e+00	1.930606e+00
1.537100354622816e-03	2.314498e+00	1.930511e+00
1.537119846266036e-03	2.314401e+00	1.930426e+00
1.537138417062320e-03	2.314308e+00	1.930343e+00
1.537157461180507e-03	2.314213e+00	1.930256e+00
1.537182846308952e-03	2.314086e+00	1.930139e+00
1.537193524081381e-03	2.314032e+00	1.930087e+00
1.537238693752935e-03	2.313807e+00	1.929860e+00
1.537357125241343e-03	2.313214e+00	1.929077e+00
1.537475556729751e-03	2.312622e+00	1.928312e+00
1.537593988218159e-03	2.312030e+00	1.927565e+00
1.537712419706567e-03	2.311438e+00	1.926836e+00
1.537830851194975e-03	2.310846e+00	1.926126e+00
1.537949282683383e-03	2.310254e+00	1.925433e+00
1.538067714171791e-03	2.309661e+00	1.924759e+00
1.538082237129154e-03	2.309589e+00	1.924692e+00
1.538103933667243e-03	2.309480e+00	1.924597e+00
1.538117929236866e-03	2.309410e+00	1.924535e+00
1.538190373184257e-03	2.309048e+00	1.924233e+00
1.538262817131648e-03	2.308686e+00	1.923914e+00
1.538335261079040e-03	2.308324e+00	1.923578e+00
1.538407705026431e-03	2.307962e+00	1.923225e+00
1.538480148973822e-03	2.307599e+00	1.922854e+00
1.538552592921213e-03	2.307237e+00	1.922466e+00
1.538625036868604e-03	2.306875e+00	1.922062e+00
1.538709728809532e-03	2.306451e+00	1.921532e+00
1.538794420750460e-03	2.306028e+00	1.921029e+00
1.538879112691388e-03	2.305604e+00	1.920552e+00
1.538963804632316e-03	2.305181e+00	1.920100e+00
1.539048496573243e-03	2.304758e+00	1.919675e+00
1.539133188514171e-03	2.304334e+00	1.919276e+00
1.539217880455099e-03	2.303910e+00	1.918902e+00
1.539306621184851e-03	2.303467e+00	1.918564e+00
1.539395361914603e-03	2.303023e+00	1.918208e+00
1.539484102644355e-03	2.302580e+00	1.917837e+00
1.539572843374107e-03	2.302136e+00	1.917448e+00
1.539661584103859e-03	2.301692e+00	1.917043e+00
1.539750324833611e-03	2.301248e+00	1.916621e+00
1.539839065563363e-03	2.300805e+00	1.916183e+00
1.540047572767364e-03	2.299762e+00	1.915134e+00
1.540070627324721e-03	2.299647e+00	1.915024e+00
1.540074539484610e-03	2.299627e+00	1.915002e+00
1.540076119148129e-03	2.299619e+00	1.914996e+00
1.540076751013537e-03	2.299616e+00	1.914993e+00
1.540085597129245e-03	2.299572e+00	1.914952e+00
1.540092608247252e-03	2.299537e+00	1.914919e+00
1.540101770872960e-03	2.299491e+00	1.914878e+00
1.540113627144012e-03	2.299432e+00	1.914821e+00
1.540123789662056e-03	2.299381e+00	1.914775e+00
1.540164542633862e-03	2.299177e+00	1.914594e+00
1.540186121171447e-03	2.299069e+00	1.914500e+00
1.540189668303263e-03	2.299052e+00	1.914485e+00
1.540193924861442e-03	2.299030e+00	1.914468e+00
1.540203721382550e-03	2.298981e+00	1.914427e+00
1.540213517903659e-03	2.298932e+00	1.914386e+00
1.540223314424767e-03	2.298883e+00	1.914346e+00
1.540233110945875e-03	2.298834e+00	1.914306e+00
1.540242907466984e-03	2.298785e+00	1.914267e+00
1.540252703988092e-03	2.298736e+00	1.914227e+00
1.540262500509201e-03	2.298687e+00	1.914188e+00
1.540283156139109e-03	2.298584e+00	1.914108e+00
1.540303811769018e-03	2.298481e+00	1.914030e+00
1.540324467398927e-03	2.298378e+00	1.913952e+00
1.540345123028836e-03	2.298274e+00	1.913875e+00
1.540365778658745e-03	2.298171e+00	1.913799e+00
1.540386434288653e-03	2.298068e+00	1.913724e+00
1.540407089918562e-03	2.297965e+00	1.913650e+00
1.540449392796561e-03	2.297753e+00	1.913500e+00
1.540493565652778e-03	2.297532e+00	1.913348e+00
1.540537738508995e-03	2.297311e+00	1.913193e+00
1.540581911365212e-03	2.297091e+00	1.913035e+00
1.540626084221429e-03	2.296870e+00	1.912874e+00
1.540670257077646e-03	2.296649e+00	1.912711e+00
1.540714429933863e-03	2.296428e+00	1.912544e+00
1.540758602790080e-03	2.296207e+00	1.912374e+00
1.540937864937427e-03	2.295311e+00	1.911622e+00
1.541013482548353e-03	2.294933e+00	1.911291e+00
1.541041593899327e-03	2.294792e+00	1.911167e+00
1.541062210210011e-03	2.294689e+00	1.911076e+00
1.541144580151292e-03	2.294277e+00	1.910667e+00
1.541226950092572e-03	2.293865e+00	1.910228e+00
1.541309320033853e-03	2.293453e+00	1.909756e+00
1.541391689975133e-03	2.293042e+00	1.909254e+00
1.541474059916414e-03	2.292630e+00	1.908719e+00
1.541556429857695e-03	2.292218e+00	1.908154e+00
1.541638799798975e-03	2.291806e+00	1.907557e+00
1.542040006555353e-03	2.289800e+00	1.905294e+00
1.542106644150229e-03	2.289467e+00	1.905005e+00
1.542173281745104e-03	2.289134e+00	1.904706e+00
1.542239919339980e-03	2.288800e+00	1.904397e+00
1.542306556934855e-03	2.288467e+00	1.904078e+00
1.542373194529731e-03	2.288134e+00	1.903749e+00
1.542439832124607e-03	2.287801e+00	1.903409e+00
1.542506469719482e-03	2.287468e+00	1.903060e+00
1.542747886165822e-03	2.286261e+00	1.901650e+00
1.542820775735646e-03	2.285896e+00	1.901222e+00
1.542893665305469e-03	2.285532e+00	1.900820e+00
1.542966554875293e-03	2.285167e+00	1.900443e+00
1.543039444445117e-03	2.284803e+00	1.900092e+00
1.543112334014941e-03	2.284438e+00	1.899766e+00
1.543185223584764e-03	2.284074e+00	1.899466e+00
1.543258113154588e-03	2.283710e+00	1.899191e+00
1.543360339596658e-03	2.283198e+00	1.898779e+00
1.543462566038728e-03	2.282687e+00	1.898347e+00
1.543564792480798e-03	2.282176e+00	1.897896e+00
1.543667018922868e-03	2.281665e+00	1.897424e+00
1.543769245364938e-03	2.281154e+00	1.896933e+00
1.543871471807008e-03	2.280643e+00	1.896422e+00
1.543973698249077e-03	2.280132e+00	1.895890e+00
1.544091195694400e-03	2.279544e+00	1.895351e+00
1.544112632376088e-03	2.279437e+00	1.895259e+00
1.544134069057776e-03	2.279330e+00	1.895169e+00
1.544155505739464e-03	2.279222e+00	1.895081e+00
1.544176942421152e-03	2.279115e+00	1.894994e+00
1.544198379102840e-03	2.279008e+00	1.894909e+00
1.544219815784528e-03	2.278901e+00	1.894825e+00
1.544241252466217e-03	2.278794e+00	1.894744e+00
1.544331036173030e-03	2.278345e+00	1.894433e+00
1.544420819879844e-03	2.277896e+00	1.894111e+00
1.544510603586658e-03	2.277447e+00	1.893780e+00
1.544600387293472e-03	2.276998e+00	1.893438e+00
1.544690171000286e-03	2.276549e+00	1.893086e+00
1.544779954707100e-03	2.276100e+00	1.892724e+00
1.544869738413913e-03	2.275651e+00	1.892351e+00
1.544902095219146e-03	2.275490e+00	1.892212e+00
1.544925612955039e-03	2.275372e+00	1.892112e+00
1.544948033706547e-03	2.275260e+00	1.892014e+00
1.545018471267596e-03	2.274908e+00	1.891672e+00
1.545088908828645e-03	2.274556e+00	1.891302e+00
1.545159346389694e-03	2.274203e+00	1.890903e+00
1.545229783950743e-03	2.273851e+00	1.890477e+00
1.545300221511793e-03	2.273499e+00	1.890023e+00
1.545370659072842e-03	2.273147e+00	1.889540e+00
1.545441096633891e-03	2.272794e+00	1.889030e+00
1.545518339378537e-03	2.272408e+00	1.888488e+00
1.545595582123182e-03	2.272022e+00	1.887980e+00
1.545672824867828e-03	2.271636e+00	1.887507e+00
1.545750067612474e-03	2.271250e+00	1.887069e+00
1.545827310357120e-03	2.270863e+00	1.886665e+00
1.545904553101765e-03	2.270477e+00	1.886295e+00
1.545981795846411e-03	2.270091e+00	1.885960e+00
1.546066695383175e-03	2.269667e+00	1.885595e+00
1.546151594919938e-03	2.269242e+00	1.885204e+00
1.546236494456702e-03	2.268817e+00	1.884790e+00
1.546321393993465e-03	2.268393e+00	1.884350e+00
1.546406293530229e-03	2.267969e+00	1.883885e+00
1.546491193066993e-03	2.267544e+00	1.883396e+00
1.546576092603756e-03	2.267120e+00	1.882882e+00
1.546646613854739e-03	2.266767e+00	1.882455e+00
1.546717135105723e-03	2.266414e+00	1.882052e+00
1.546787656356706e-03	2.266062e+00	1.881673e+00
1.546858177607689e-03	2.265709e+00	1.881316e+00
1.546928698858672e-03	2.265356e+00	1.880983e+00
1.546999220109655e-03	2.265004e+00	1.880672e+00
1.547069741360639e-03	2.264651e+00	1.880385e+00
1.547168155757279e-03	2.264159e+00	1.880006e+00
1.547266570153919e-03	2.263667e+00	1.879605e+00
1.547364984550559e-03	2.263175e+00	1.879183e+00
1.547463398947199e-03	2.262683e+00	1.878739e+00
1.547561813343839e-03	2.262191e+00	1.878275e+00
1.547660227740479e-03	2.261699e+00	1.877789e+00
1.547758642137119e-03	2.261207e+00	1.877281e+00
1.547860990897088e-03	2.260695e+00	1.876792e+00
1.547963339657058e-03	2.260183e+00	1.876327e+00
1.548065688417027e-03	2.259672e+00	1.875887e+00
1.548168037176996e-03	2.259160e+00	1.875471e+00
1.548270385936966e-03	2.258648e+00	1.875081e+00
1.548372734696935e-03	2.258136e+00	1.874714e+00
1.548475083456905e-03	2.257625e+00	1.874373e+00
1.548702871442472e-03	2.256486e+00	1.873470e+00
1.548814335241647e-03	2.255928e+00	1.872995e+00
1.548848406387124e-03	2.255758e+00	1.872847e+00
1.548875014223076e-03	2.255625e+00	1.872729e+00
1.548969696388239e-03	2.255152e+00	1.872219e+00
1.549064378553402e-03	2.254678e+00	1.871682e+00
1.549159060718565e-03	2.254205e+00	1.871117e+00
1.549253742883727e-03	2.253731e+00	1.870525e+00
1.549348425048890e-03	2.253258e+00	1.869905e+00
1.549443107214053e-03	2.252784e+00	1.869259e+00
1.549537789379216e-03	2.252311e+00	1.868585e+00
1.549638295312114e-03	2.251808e+00	1.868049e+00
1.549738801245011e-03	2.251306e+00	1.867526e+00
1.549839307177909e-03	2.250803e+00	1.867016e+00
1.549939813110807e-03	2.250301e+00	1.866520e+00
1.550040319043705e-03	2.249798e+00	1.866036e+00
1.550140824976602e-03	2.249296e+00	1.865566e+00
1.550241330909500e-03	2.248793e+00	1.865108e+00
1.550581115281608e-03	2.247094e+00	1.863141e+00
1.550622651762186e-03	2.246887e+00	1.862901e+00
1.550642894002972e-03	2.246786e+00	1.862788e+00
1.550667851598595e-03	2.246661e+00	1.862651e+00
1.550946974626259e-03	2.245265e+00	1.861326e+00
1.550967222829250e-03	2.245164e+00	1.861240e+00
1.550974421524458e-03	2.245128e+00	1.861210e+00
1.550982808739532e-03	2.245086e+00	1.861177e+00
1.550992761481577e-03	2.245036e+00	1.861137e+00
1.551067987138261e-03	2.244660e+00	1.860851e+00
1.551143212794946e-03	2.244284e+00	1.860551e+00
1.551218438451630e-03	2.243908e+00	1.860238e+00
1.551293664108315e-03	2.243532e+00	1.859912e+00
1.551368889764999e-03	2.243156e+00	1.859572e+00
1.551444115421683e-03	2.242779e+00	1.859218e+00
1.551519341078367e-03	2.242403e+00	1.858852e+00
1.551644049457961e-03	2.241780e+00	1.858217e+00
1.551772705110588e-03	2.241137e+00	1.857576e+00
1.551785123398025e-03	2.241074e+00	1.857515e+00
1.551796471651603e-03	2.241018e+00	1.857464e+00
1.551816614208495e-03	2.240917e+00	1.857370e+00
1.551829537263102e-03	2.240852e+00	1.857311e+00
1.551842460317708e-03	2.240788e+00	1.857253e+00
1.551855383372315e-03	2.240723e+00	1.857195e+00
1.551868306426922e-03	2.240658e+00	1.857138e+00
1.551881229481529e-03	2.240594e+00	1.857082e+00
1.551894152536135e-03	2.240529e+00	1.857026e+00
1.551907075590742e-03	2.240465e+00	1.856970e+00
