time	V(dac_out)	V(after_filter)
9.543163479535749e-05	3.632812e+00	3.539834e+00
9.548224110679061e-05	3.632812e+00	3.539818e+00
9.558821193233254e-05	3.632812e+00	3.540150e+00
9.573249434209956e-05	3.632812e+00	3.541694e+00
9.581753204384975e-05	3.632812e+00	3.543105e+00
9.588379073310580e-05	3.632812e+00	3.544357e+00
9.593749255726379e-05	3.632812e+00	3.545400e+00
9.605279414651861e-05	3.632812e+00	3.547695e+00
9.616579582174647e-05	3.632812e+00	3.549970e+00
9.622761685457623e-05	3.632812e+00	3.551124e+00
9.628828808098387e-05	3.632812e+00	3.552111e+00
9.641425390427722e-05	3.632812e+00	3.553409e+00
9.648927750178002e-05	3.632812e+00	3.553651e+00
9.657537624759406e-05	3.632812e+00	3.553636e+00
9.663478798375318e-05	3.632812e+00	3.553501e+00
9.667613956878197e-05	3.632812e+00	3.553373e+00
9.672638328231634e-05	3.637457e+00	3.553237e+00
9.678178593666322e-05	3.647072e+00	3.553174e+00
9.684676883331612e-05	3.652344e+00	3.553280e+00
9.697985713049133e-05	3.652344e+00	3.554303e+00
9.706243625783009e-05	3.652344e+00	3.555554e+00
9.716138374930029e-05	3.652344e+00	3.557389e+00
9.720490106758113e-05	3.652344e+00	3.558265e+00
9.733583515926743e-05	3.652344e+00	3.561085e+00
9.742110981436324e-05	3.652344e+00	3.562995e+00
9.750927098861523e-05	3.652344e+00	3.564909e+00
9.758863331845397e-05	3.652344e+00	3.566453e+00
9.765384644595370e-05	3.652344e+00	3.567434e+00
9.772233457120479e-05	3.652344e+00	3.568065e+00
9.778860421496420e-05	3.652344e+00	3.568295e+00
9.787631310882352e-05	3.652344e+00	3.568209e+00
9.794420610361221e-05	3.652344e+00	3.567960e+00
9.798386782943302e-05	3.652344e+00	3.567767e+00
9.803930317475795e-05	3.652344e+00	3.567514e+00
9.810968305667142e-05	3.652344e+00	3.567294e+00
9.823909215769310e-05	3.652344e+00	3.567732e+00
9.831501766056231e-05	3.652344e+00	3.568552e+00
9.839632331307367e-05	3.652344e+00	3.569847e+00
9.849906800712315e-05	3.652344e+00	3.571864e+00
9.860285706368073e-05	3.652344e+00	3.574013e+00
9.864443202266626e-05	3.656990e+00	3.574888e+00
9.869024616460445e-05	3.670768e+00	3.575862e+00
9.869610630184212e-05	3.671875e+00	3.575986e+00
9.874884753698113e-05	3.671875e+00	3.577084e+00
9.877302060308651e-05	3.671875e+00	3.577576e+00
9.877448563739592e-05	3.671875e+00	3.577605e+00
9.879499611772776e-05	3.671875e+00	3.578016e+00
9.886531776457978e-05	3.671875e+00	3.579277e+00
9.898490254383160e-05	3.671875e+00	3.580760e+00
9.904937838002224e-05	3.671875e+00	3.581144e+00
9.913567926954470e-05	3.671875e+00	3.581335e+00
9.920433653333652e-05	3.671875e+00	3.581319e+00
9.924198375506919e-05	3.671875e+00	3.581266e+00
9.926926511538516e-05	3.671875e+00	3.581205e+00
9.929654647570111e-05	3.671875e+00	3.581168e+00
9.932382783601707e-05	3.671875e+00	3.581155e+00
9.935110919633302e-05	3.671875e+00	3.581165e+00
9.937839055664899e-05	3.671875e+00	3.581199e+00
9.940567191696494e-05	3.671875e+00	3.581256e+00
9.943295327728090e-05	3.671875e+00	3.581337e+00
9.963906850520707e-05	3.671875e+00	3.583485e+00
9.973750283548493e-05	3.671875e+00	3.585212e+00
9.984018358830835e-05	3.671875e+00	3.587140e+00
9.989997164808105e-05	3.671875e+00	3.588289e+00
9.993414441598328e-05	3.671875e+00	3.588966e+00
9.997970810651957e-05	3.671875e+00	3.589861e+00
1.000691713473874e-04	3.671875e+00	3.591584e+00
1.001453492413430e-04	3.671875e+00	3.592869e+00
1.002558281246541e-04	3.671875e+00	3.594134e+00
1.003158765176054e-04	3.671875e+00	3.594459e+00
1.004077350881268e-04	3.671875e+00	3.594603e+00
1.004734053807301e-04	3.671875e+00	3.594540e+00
1.005175384715636e-04	3.671875e+00	3.594433e+00
1.005686404670397e-04	3.676823e+00	3.594296e+00
1.006184030714823e-04	3.685979e+00	3.594203e+00
1.006806449969802e-04	3.691406e+00	3.594200e+00
1.007332989489745e-04	3.691406e+00	3.594345e+00
1.008584497595826e-04	3.691406e+00	3.595462e+00
1.009430447482622e-04	3.691406e+00	3.596762e+00
1.010241258589102e-04	3.691406e+00	3.598241e+00
1.012457209632253e-04	3.691406e+00	3.602831e+00
1.013273792682634e-04	3.691406e+00	3.604610e+00
1.014048809972858e-04	3.691406e+00	3.606215e+00
1.014671961128243e-04	3.691406e+00	3.607341e+00
1.015992822263659e-04	3.691406e+00	3.608790e+00
1.016696321034798e-04	3.691406e+00	3.608988e+00
1.017461858913630e-04	3.691406e+00	3.608901e+00
1.018092034575522e-04	3.691406e+00	3.608675e+00
1.018468005611420e-04	3.691406e+00	3.608504e+00
1.018951644089124e-04	3.691406e+00	3.608289e+00
1.019453166125073e-04	3.691406e+00	3.608121e+00
1.019954093351167e-04	3.691406e+00	3.608060e+00
1.021042467967747e-04	3.691406e+00	3.608468e+00
1.021816975965986e-04	3.691406e+00	3.609273e+00
1.022629624631912e-04	3.691406e+00	3.610528e+00
1.023655186595458e-04	3.691406e+00	3.612480e+00
1.024401776699243e-04	3.691406e+00	3.613979e+00
1.024660382667425e-04	3.691406e+00	3.614503e+00
1.025085060916828e-04	3.696862e+00	3.615378e+00
1.025420525262470e-04	3.706115e+00	3.616071e+00
1.025747844493182e-04	3.710938e+00	3.616744e+00
1.026152857714584e-04	3.710938e+00	3.617558e+00
1.026918211521498e-04	3.710938e+00	3.619014e+00
1.027536767407886e-04	3.710938e+00	3.620051e+00
1.028769051403189e-04	3.710938e+00	3.621402e+00
1.029488724264336e-04	3.710938e+00	3.621728e+00
1.030361458973101e-04	3.710938e+00	3.621840e+00
1.030934886784353e-04	3.710938e+00	3.621804e+00
1.031748821483494e-04	3.710938e+00	3.621717e+00
1.032321791253744e-04	3.710938e+00	3.621726e+00
1.033377655918641e-04	3.710938e+00	3.622092e+00
1.034849164397511e-04	3.710938e+00	3.623653e+00
1.035706759702178e-04	3.710938e+00	3.625027e+00
1.037948469679818e-04	3.710938e+00	3.629166e+00
1.039166002564687e-04	3.710938e+00	3.631457e+00
1.040053884106430e-04	3.710938e+00	3.633024e+00
1.041567696701005e-04	3.710938e+00	3.634642e+00
1.042161034169157e-04	3.710938e+00	3.634835e+00
1.042946097249147e-04	3.710938e+00	3.634883e+00
1.043575464922759e-04	3.710938e+00	3.634794e+00
1.044125160387119e-04	3.710938e+00	3.634656e+00
1.044317885763093e-04	3.710938e+00	3.634608e+00
1.044703336515042e-04	3.714860e+00	3.634534e+00
1.045277408425516e-04	3.725513e+00	3.634501e+00
1.045868767269040e-04	3.730469e+00	3.634608e+00
1.047095579507034e-04	3.730469e+00	3.635516e+00
1.047864470395831e-04	3.730469e+00	3.636576e+00
1.048855266545824e-04	3.730469e+00	3.638272e+00
1.050873629504905e-04	3.730469e+00	3.642275e+00
1.051591153970740e-04	3.730469e+00	3.643816e+00
1.052264854098217e-04	3.730469e+00	3.645238e+00
1.052984262340525e-04	3.730469e+00	3.646659e+00
1.053572099923619e-04	3.730469e+00	3.647650e+00
1.054834369975821e-04	3.730469e+00	3.648878e+00
1.055580461180165e-04	3.730469e+00	3.649041e+00
1.056324661802467e-04	3.730469e+00	3.648934e+00
1.056876992468597e-04	3.730469e+00	3.648734e+00
1.057256051202021e-04	3.730469e+00	3.648566e+00
1.057774319163785e-04	3.730469e+00	3.648356e+00
1.058292615532755e-04	3.730469e+00	3.648220e+00
1.058803326047988e-04	3.730469e+00	3.648201e+00
1.059971057635374e-04	3.730469e+00	3.648776e+00
1.060727154738067e-04	3.730469e+00	3.649645e+00
1.061596868185399e-04	3.730469e+00	3.651042e+00
1.062350424617654e-04	3.730469e+00	3.652477e+00
1.063353971569300e-04	3.730469e+00	3.654450e+00
1.063879587271890e-04	3.730469e+00	3.655498e+00
1.064371990372892e-04	3.730469e+00	3.656493e+00
1.064415403315264e-04	3.730469e+00	3.656577e+00
1.064473287238427e-04	3.733724e+00	3.656692e+00
1.064589055084753e-04	3.743490e+00	3.656923e+00
1.064820590777405e-04	3.750000e+00	3.657375e+00
1.065154518300564e-04	3.750000e+00	3.658009e+00
1.065693048183608e-04	3.750000e+00	3.658973e+00
1.066252004641697e-04	3.750000e+00	3.659849e+00
1.067539452755229e-04	3.750000e+00	3.661147e+00
1.068265859568833e-04	3.750000e+00	3.661435e+00
1.068911082961070e-04	3.750000e+00	3.661513e+00
1.069523615886017e-04	3.750000e+00	3.661485e+00
1.069906370041168e-04	3.750000e+00	3.661448e+00
1.070327132146463e-04	3.750000e+00	3.661419e+00
1.070916315840470e-04	3.750000e+00	3.661443e+00
1.071433808589210e-04	3.750000e+00	3.661559e+00
1.073415983566289e-04	3.750000e+00	3.663316e+00
1.074325121748185e-04	3.750000e+00	3.664743e+00
1.076719658511414e-04	3.750000e+00	3.669072e+00
1.077389870657352e-04	3.750000e+00	3.670338e+00
1.077578049467009e-04	3.750000e+00	3.670686e+00
1.077954407086322e-04	3.750000e+00	3.671362e+00
1.078566627730592e-04	3.750000e+00	3.672390e+00
1.079120941829661e-04	3.750000e+00	3.673191e+00
1.080323091604891e-04	3.750000e+00	3.674248e+00
1.080884718265679e-04	3.750000e+00	3.674374e+00
1.081446344926467e-04	3.750000e+00	3.674453e+00
1.082007971587255e-04	3.750000e+00	3.674484e+00
1.082569598248043e-04	3.750000e+00	3.674468e+00
1.083131224908832e-04	3.750000e+00	3.674404e+00
1.083692851569620e-04	3.750000e+00	3.674292e+00
1.084254478230408e-04	3.750000e+00	3.674133e+00
1.084394266760247e-04	3.753255e+00	3.674164e+00
1.084673843819926e-04	3.763021e+00	3.674263e+00
1.085232997939284e-04	3.769531e+00	3.674593e+00
1.086555630474448e-04	3.769531e+00	3.676132e+00
1.087395402549364e-04	3.769531e+00	3.677523e+00
1.088058932402792e-04	3.769531e+00	3.678714e+00
1.088988674288802e-04	3.769531e+00	3.680475e+00
1.089909374450979e-04	3.769531e+00	3.682367e+00
1.090500799904270e-04	3.769531e+00	3.683599e+00
1.091142720952101e-04	3.769531e+00	3.684896e+00
1.091827992764779e-04	3.769531e+00	3.686177e+00
1.092411403164152e-04	3.769531e+00	3.687098e+00
1.093696493230771e-04	3.769531e+00	3.688240e+00
1.094683106294318e-04	3.769531e+00	3.688417e+00
1.095004987250654e-04	3.769531e+00	3.688340e+00
1.095619896843840e-04	3.769531e+00	3.688143e+00
1.096008478474351e-04	3.769531e+00	3.688005e+00
1.096516995758301e-04	3.769531e+00	3.687845e+00
1.097040630302761e-04	3.769531e+00	3.687751e+00
1.097572421954206e-04	3.769531e+00	3.687772e+00
1.099540688110613e-04	3.769531e+00	3.689353e+00
1.100441267381694e-04	3.769531e+00	3.690795e+00
1.101109348552939e-04	3.769531e+00	3.692019e+00
1.102227963589271e-04	3.769531e+00	3.694122e+00
1.103192288456523e-04	3.769531e+00	3.695973e+00
1.103832658223388e-04	3.769531e+00	3.697172e+00
1.104375068682826e-04	3.774721e+00	3.698120e+00
1.104853307619252e-04	3.784104e+00	3.698858e+00
1.105346638560773e-04	3.789062e+00	3.699476e+00
1.105871614508221e-04	3.789062e+00	3.699937e+00
1.106642841484299e-04	3.789062e+00	3.700382e+00
1.106795347971908e-04	3.789062e+00	3.700420e+00
1.107013214382777e-04	3.789062e+00	3.700457e+00
1.107274654075821e-04	3.789062e+00	3.700474e+00
1.107350907319626e-04	3.789062e+00	3.700477e+00
1.107481627166147e-04	3.789062e+00	3.700471e+00
1.108446574789717e-04	3.789062e+00	3.700367e+00
1.109065279831672e-04	3.789062e+00	3.700311e+00
1.109528172011009e-04	3.789062e+00	3.700337e+00
1.111032404454560e-04	3.789062e+00	3.701102e+00
1.111912836428076e-04	3.789062e+00	3.702135e+00
1.112733004962601e-04	3.789062e+00	3.703374e+00
1.115319896369216e-04	3.789062e+00	3.708017e+00
1.115994808217976e-04	3.789062e+00	3.709290e+00
1.116648786355624e-04	3.789062e+00	3.710485e+00
1.117276815039567e-04	3.789062e+00	3.711543e+00
1.117848113009961e-04	3.789062e+00	3.712347e+00
1.119089154036145e-04	3.789062e+00	3.713337e+00
1.120106234578357e-04	3.789062e+00	3.713538e+00
1.120176232336306e-04	3.789062e+00	3.713531e+00
1.120287620063311e-04	3.789062e+00	3.713514e+00
1.120399007790316e-04	3.789062e+00	3.713495e+00
1.120510395517321e-04	3.789062e+00	3.713474e+00
1.120621783244327e-04	3.789062e+00	3.713450e+00
1.120733170971332e-04	3.789062e+00	3.713424e+00
1.120844558698337e-04	3.789062e+00	3.713395e+00
1.120955946425342e-04	3.789062e+00	3.713364e+00
1.121195590834165e-04	3.789062e+00	3.713293e+00
1.121909933767004e-04	3.789062e+00	3.713118e+00
1.122509005634676e-04	3.789062e+00	3.713069e+00
1.123098581607289e-04	3.789062e+00	3.713141e+00
1.123646556187399e-04	3.789062e+00	3.713317e+00
1.123669354025601e-04	3.789062e+00	3.713334e+00
1.123726348621104e-04	3.789062e+00	3.713370e+00
1.123783343216608e-04	3.789062e+00	3.713408e+00
1.123840337812111e-04	3.789062e+00	3.713447e+00
1.123897332407615e-04	3.789062e+00	3.713488e+00
1.123954327003118e-04	3.789062e+00	3.713530e+00
1.124011321598622e-04	3.789062e+00	3.713573e+00
1.124068316194125e-04	3.789062e+00	3.713619e+00
1.124433081605348e-04	3.792318e+00	3.713984e+00
1.125162612427793e-04	3.803291e+00	3.714933e+00
1.126029616829327e-04	3.808594e+00	3.716309e+00
1.127514559041200e-04	3.808594e+00	3.718938e+00
1.128263230128736e-04	3.808594e+00	3.720360e+00
1.129039861897250e-04	3.808594e+00	3.721880e+00
1.129665853626144e-04	3.808594e+00	3.723090e+00
1.130918242331719e-04	3.808594e+00	3.725308e+00
1.131472500300671e-04	3.808594e+00	3.726018e+00
1.131976801251720e-04	3.808594e+00	3.726500e+00
1.132090394056317e-04	3.808594e+00	3.726589e+00
1.132226705421832e-04	3.808594e+00	3.726672e+00
1.132408453909186e-04	3.808594e+00	3.726754e+00
1.133407859893648e-04	3.808594e+00	3.726914e+00
1.134060800624614e-04	3.808594e+00	3.726861e+00
1.134521683899486e-04	3.808594e+00	3.726776e+00
1.134965056526828e-04	3.808594e+00	3.726690e+00
1.135419213975321e-04	3.808594e+00	3.726635e+00
1.135925758161964e-04	3.808594e+00	3.726646e+00
1.137002127584895e-04	3.808594e+00	3.727061e+00
1.137824811050971e-04	3.808594e+00	3.727747e+00
1.138021761852003e-04	3.808594e+00	3.727995e+00
1.138415663454067e-04	3.808594e+00	3.728563e+00
1.139106607250253e-04	3.808594e+00	3.729682e+00
1.141517950510805e-04	3.808594e+00	3.733937e+00
1.142061655060621e-04	3.808594e+00	3.734920e+00
1.142708729842618e-04	3.808594e+00	3.736040e+00
1.143444995282633e-04	3.808594e+00	3.737188e+00
1.144058257575035e-04	3.808594e+00	3.737956e+00
1.144685841054456e-04	3.808594e+00	3.738483e+00
1.145356919914902e-04	3.813040e+00	3.738758e+00
1.146159781153419e-04	3.823827e+00	3.738821e+00
1.146790797133727e-04	3.828125e+00	3.738747e+00
1.147119716878832e-04	3.828125e+00	3.738676e+00
1.147507421826003e-04	3.828125e+00	3.738594e+00
1.148401903002585e-04	3.828125e+00	3.738554e+00
1.149137127624647e-04	3.828125e+00	3.738739e+00
1.150019784121278e-04	3.828125e+00	3.739474e+00
1.150941615911798e-04	3.828125e+00	3.740683e+00
1.151786995856087e-04	3.828125e+00	3.742040e+00
1.152367873769386e-04	3.828125e+00	3.743053e+00
1.153764481936594e-04	3.828125e+00	3.745682e+00
1.154434023446340e-04	3.828125e+00	3.747028e+00
1.155071079397623e-04	3.828125e+00	3.748296e+00
1.155745730090825e-04	3.828125e+00	3.749575e+00
1.156316585798487e-04	3.828125e+00	3.750532e+00
1.157595165197508e-04	3.828125e+00	3.751891e+00
1.158281834613831e-04	3.828125e+00	3.752105e+00
1.159134022398349e-04	3.828125e+00	3.752042e+00
1.159774370050639e-04	3.828125e+00	3.751842e+00
1.160127483232206e-04	3.828125e+00	3.751696e+00
1.160667148355035e-04	3.828125e+00	3.751489e+00
1.161160533727350e-04	3.828125e+00	3.751360e+00
1.161672773148787e-04	3.828125e+00	3.751330e+00
1.162821828790291e-04	3.828125e+00	3.751813e+00
1.163559818689203e-04	3.828125e+00	3.752580e+00
1.164519583077602e-04	3.828125e+00	3.753955e+00
1.164739068925173e-04	3.828125e+00	3.754356e+00
1.165599693949543e-04	3.828125e+00	3.755929e+00
1.166081583468661e-04	3.831856e+00	3.756804e+00
1.166861107239030e-04	3.842014e+00	3.758240e+00
1.167927678818499e-04	3.847656e+00	3.760218e+00
1.168124311271286e-04	3.847656e+00	3.760575e+00
1.168236672672878e-04	3.847656e+00	3.760775e+00
1.168910841082433e-04	3.847656e+00	3.761905e+00
1.169411408286389e-04	3.847656e+00	3.762636e+00
1.170680304580726e-04	3.847656e+00	3.763895e+00
1.171249672313752e-04	3.847656e+00	3.764111e+00
1.171840631700511e-04	3.847656e+00	3.764209e+00
1.172437423541168e-04	3.847656e+00	3.764231e+00
1.172583169547009e-04	3.847656e+00	3.764222e+00
1.172749736410828e-04	3.847656e+00	3.764208e+00
1.173570860811982e-04	3.847656e+00	3.764160e+00
1.174426505803894e-04	3.847656e+00	3.764297e+00
1.175012874127005e-04	3.847656e+00	3.764521e+00
1.175188304601684e-04	3.847656e+00	3.764633e+00
1.176240887449758e-04	3.847656e+00	3.765663e+00
1.177069369320436e-04	3.847656e+00	3.766788e+00
1.177806161695231e-04	3.847656e+00	3.767944e+00
1.178209530838148e-04	3.847656e+00	3.768601e+00
1.178774314541468e-04	3.847656e+00	3.769525e+00
1.178819244840519e-04	3.847656e+00	3.769600e+00
1.178841709990045e-04	3.847656e+00	3.769638e+00
1.178873161199380e-04	3.847656e+00	3.769690e+00
1.178882147259191e-04	3.847656e+00	3.769704e+00
1.179007952096534e-04	3.847656e+00	3.769917e+00
1.179061868455396e-04	3.847656e+00	3.770011e+00
1.179294474167007e-04	3.847656e+00	3.770420e+00
1.179527079878619e-04	3.847656e+00	3.770829e+00
1.179759685590231e-04	3.847656e+00	3.771236e+00
1.179992291301843e-04	3.847656e+00	3.771643e+00
1.180224897013455e-04	3.847656e+00	3.772049e+00
1.180457502725067e-04	3.847656e+00	3.772454e+00
1.180690108436678e-04	3.847656e+00	3.772858e+00
1.181135824241915e-04	3.847656e+00	3.773597e+00
1.181771875060806e-04	3.847656e+00	3.774565e+00
1.182387938739607e-04	3.847656e+00	3.775349e+00
1.183634127236807e-04	3.847656e+00	3.776242e+00
1.184407656679361e-04	3.847656e+00	3.776405e+00
1.185074838838031e-04	3.847656e+00	3.776388e+00
1.185516626011116e-04	3.847656e+00	3.776321e+00
1.185898674401980e-04	3.847656e+00	3.776248e+00
1.186290561652397e-04	3.847656e+00	3.776188e+00
1.186850147963716e-04	3.852302e+00	3.776159e+00
1.187466827866871e-04	3.861650e+00	3.776259e+00
1.188274366438919e-04	3.867188e+00	3.776661e+00
1.189005568841458e-04	3.867188e+00	3.777330e+00
1.189786524985673e-04	3.867188e+00	3.778364e+00
1.190682106875623e-04	3.867188e+00	3.779782e+00
1.192187688612724e-04	3.867188e+00	3.782477e+00
1.193749176057349e-04	3.867188e+00	3.785511e+00
1.194403489542293e-04	3.867188e+00	3.786761e+00
1.195015538802970e-04	3.867188e+00	3.787832e+00
1.195620193850958e-04	3.867188e+00	3.788712e+00
1.196911662121478e-04	3.867188e+00	3.789720e+00
1.197676129548630e-04	3.867188e+00	3.789827e+00
1.198374039643334e-04	3.867188e+00	3.789725e+00
1.199235348126681e-04	3.867188e+00	3.789418e+00
1.199589331025916e-04	3.867188e+00	3.789313e+00
1.200134967926752e-04	3.867188e+00	3.789219e+00
1.200690464608592e-04	3.867188e+00	3.789236e+00
1.202675102276413e-04	3.867188e+00	3.790779e+00
1.203548383125573e-04	3.867188e+00	3.792121e+00
1.204166138342265e-04	3.867188e+00	3.793197e+00
1.205405259884005e-04	3.867188e+00	3.795403e+00
1.205621829403460e-04	3.867188e+00	3.795801e+00
1.206517770078483e-04	3.867188e+00	3.797450e+00
1.207033493003411e-04	3.867188e+00	3.798356e+00
1.207674886940722e-04	3.867188e+00	3.799389e+00
1.208214332703681e-04	3.871867e+00	3.800110e+00
1.208800607489472e-04	3.881920e+00	3.800676e+00
1.209366989790924e-04	3.886719e+00	3.801049e+00
1.209622859860152e-04	3.886719e+00	3.801127e+00
1.209964019952455e-04	3.886719e+00	3.801169e+00
1.210530083328274e-04	3.886719e+00	3.801164e+00
1.211086635434026e-04	3.886719e+00	3.801099e+00
1.211524352162759e-04	3.886719e+00	3.801025e+00
1.212102694104924e-04	3.886719e+00	3.800951e+00
1.212651483807985e-04	3.886719e+00	3.800962e+00
1.213710698783174e-04	3.886719e+00	3.801364e+00
1.214462296040781e-04	3.886719e+00	3.802038e+00
1.215231509064792e-04	3.886719e+00	3.803028e+00
1.216207248990716e-04	3.886719e+00	3.804570e+00
1.218397120065449e-04	3.886719e+00	3.808496e+00
1.219099298624912e-04	3.886719e+00	3.809810e+00
1.219826572277686e-04	3.886719e+00	3.811116e+00
1.220499977840098e-04	3.886719e+00	3.812206e+00
1.221755078336593e-04	3.886719e+00	3.813518e+00
1.222384893413455e-04	3.886719e+00	3.813753e+00
1.223263779292016e-04	3.886719e+00	3.813755e+00
1.224029943436553e-04	3.886719e+00	3.813581e+00
1.224273274707031e-04	3.886719e+00	3.813494e+00
1.224954602264370e-04	3.886719e+00	3.813279e+00
1.225385933877477e-04	3.886719e+00	3.813206e+00
1.225905556170178e-04	3.886719e+00	3.813210e+00
1.227815804204511e-04	3.886719e+00	3.814498e+00
1.228678957301956e-04	3.886719e+00	3.815700e+00
1.229382755029763e-04	3.886719e+00	3.816843e+00
1.229840666943330e-04	3.891692e+00	3.817616e+00
1.230281951659514e-04	3.901027e+00	3.818358e+00
1.230789235581821e-04	3.906250e+00	3.819227e+00
1.231197110074452e-04	3.906250e+00	3.819969e+00
1.231604984567083e-04	3.906250e+00	3.820693e+00
1.232012859059715e-04	3.906250e+00	3.821400e+00
1.232420733552346e-04	3.906250e+00	3.822089e+00
1.232828608044977e-04	3.906250e+00	3.822761e+00
1.233236482537608e-04	3.906250e+00	3.823415e+00
1.233644357030240e-04	3.906250e+00	3.824052e+00
1.234529773413575e-04	3.906250e+00	3.825016e+00
1.235105712519154e-04	3.906250e+00	3.825400e+00
1.235922381814021e-04	3.906250e+00	3.825693e+00
1.236767116408376e-04	3.906250e+00	3.825802e+00
1.237207147846387e-04	3.906250e+00	3.825804e+00
1.238041389908978e-04	3.906250e+00	3.825820e+00
1.238588046991535e-04	3.906250e+00	3.825908e+00
1.239216015674330e-04	3.906250e+00	3.826101e+00
1.239362874917287e-04	3.906250e+00	3.826183e+00
1.240244030375025e-04	3.906250e+00	3.826898e+00
1.241091427719049e-04	3.906250e+00	3.827897e+00
1.241997939345827e-04	3.906250e+00	3.829182e+00
1.242705409068899e-04	3.906250e+00	3.830253e+00
1.243333172848248e-04	3.906250e+00	3.831235e+00
1.244748171862958e-04	3.906250e+00	3.833568e+00
1.245370252137296e-04	3.906250e+00	3.834571e+00
1.246562550930883e-04	3.906250e+00	3.836303e+00
1.247093305283365e-04	3.906250e+00	3.836852e+00
1.248338121918283e-04	3.906250e+00	3.837482e+00
1.249148638773458e-04	3.906250e+00	3.837607e+00
1.250053086049500e-04	3.906250e+00	3.837488e+00
1.250503373338246e-04	3.906250e+00	3.837420e+00
1.251008850051746e-04	3.906250e+00	3.837379e+00
1.251549169430543e-04	3.911014e+00	3.837406e+00
1.252116537521214e-04	3.920173e+00	3.837566e+00
1.252882021845662e-04	3.925781e+00	3.838041e+00
1.253713074981324e-04	3.925781e+00	3.838884e+00
1.254494478309885e-04	3.925781e+00	3.839944e+00
1.255786998069830e-04	3.925781e+00	3.841970e+00
1.256470089736085e-04	3.925781e+00	3.843152e+00
1.257339056862995e-04	3.925781e+00	3.844758e+00
1.257893898043481e-04	3.925781e+00	3.845813e+00
1.258428216624054e-04	3.925781e+00	3.846820e+00
1.259085581428219e-04	3.925781e+00	3.847995e+00
1.259699888809623e-04	3.925781e+00	3.848972e+00
1.261004705370038e-04	3.925781e+00	3.850302e+00
1.261681756008230e-04	3.925781e+00	3.850525e+00
1.262526614092113e-04	3.925781e+00	3.850507e+00
1.263151411284462e-04	3.925781e+00	3.850369e+00
1.263223088702842e-04	3.925781e+00	3.850348e+00
1.263227432788805e-04	3.925781e+00	3.850346e+00
1.263236120960730e-04	3.925781e+00	3.850343e+00
1.263364184656766e-04	3.925781e+00	3.850299e+00
1.263492248352801e-04	3.925781e+00	3.850258e+00
1.263620312048837e-04	3.925781e+00	3.850219e+00
1.263748375744872e-04	3.925781e+00	3.850182e+00
1.263876439440908e-04	3.925781e+00	3.850147e+00
1.264004503136943e-04	3.925781e+00	3.850115e+00
1.264132566832979e-04	3.925781e+00	3.850084e+00
1.265191779950219e-04	3.925781e+00	3.850076e+00
1.267158723795533e-04	3.925781e+00	3.851660e+00
1.268164056768209e-04	3.925781e+00	3.853189e+00
1.269235044895535e-04	3.925781e+00	3.854966e+00
1.269784496907850e-04	3.925781e+00	3.855911e+00
1.270823257635438e-04	3.925781e+00	3.857729e+00
1.271300842028978e-04	3.925781e+00	3.858541e+00
1.271971136730095e-04	3.925781e+00	3.859607e+00
1.272545340386473e-04	3.925781e+00	3.860392e+00
1.273153962605192e-04	3.925781e+00	3.861009e+00
1.273774874957957e-04	3.930257e+00	3.861380e+00
1.274508679125659e-04	3.940332e+00	3.861526e+00
1.275272490656991e-04	3.945312e+00	3.861472e+00
1.275614307027163e-04	3.945312e+00	3.861396e+00
1.276342509211635e-04	3.945312e+00	3.861215e+00
1.276817560018411e-04	3.945312e+00	3.861149e+00
1.277934758589643e-04	3.945312e+00	3.861305e+00
1.278351463943760e-04	3.945312e+00	3.861562e+00
1.279014844983710e-04	3.945312e+00	3.862140e+00
1.279233926855269e-04	3.945312e+00	3.862411e+00
1.279453008726829e-04	3.945312e+00	3.862702e+00
1.279672090598388e-04	3.945312e+00	3.863012e+00
1.279891172469948e-04	3.945312e+00	3.863342e+00
1.280110254341507e-04	3.945312e+00	3.863690e+00
1.280329336213067e-04	3.945312e+00	3.864058e+00
1.280548418084626e-04	3.945312e+00	3.864445e+00
1.281120878001322e-04	3.945312e+00	3.865404e+00
1.282350323170046e-04	3.945312e+00	3.867597e+00
1.283270025683138e-04	3.945312e+00	3.869353e+00
1.284206124738742e-04	3.945312e+00	3.871082e+00
1.284881281636774e-04	3.945312e+00	3.872202e+00
1.285493384678816e-04	3.945312e+00	3.873019e+00
1.286152510222588e-04	3.945312e+00	3.873599e+00
1.286781810170534e-04	3.945312e+00	3.873854e+00
1.287623707755369e-04	3.945312e+00	3.873904e+00
1.288241017278073e-04	3.945312e+00	3.873702e+00
1.288818719743330e-04	3.945312e+00	3.873468e+00
1.288863695112672e-04	3.945312e+00	3.873449e+00
1.288953645851358e-04	3.945312e+00	3.873413e+00
1.289021108905372e-04	3.945312e+00	3.873384e+00
1.289054840432379e-04	3.945312e+00	3.873370e+00
1.289287083762227e-04	3.945312e+00	3.873273e+00
1.289519327092076e-04	3.945312e+00	3.873198e+00
1.289751570421924e-04	3.945312e+00	3.873144e+00
1.289983813751772e-04	3.945312e+00	3.873113e+00
1.290216057081621e-04	3.945312e+00	3.873103e+00
1.290448300411469e-04	3.945312e+00	3.873116e+00
1.290680543741318e-04	3.945312e+00	3.873150e+00
1.291960245359597e-04	3.945312e+00	3.873983e+00
1.292702740977019e-04	3.945312e+00	3.874898e+00
1.293719911712274e-04	3.945312e+00	3.876502e+00
