time	V(input_signal)	V(v_out)	I(Speaker)
1.003085303334765e-03	2.538769e+00	2.008550e+00	2.510687e-01
1.003097552070857e-03	2.538923e+00	2.008702e+00	2.510877e-01
1.003109800806948e-03	2.539076e+00	2.008852e+00	2.511065e-01
1.003122049543040e-03	2.539230e+00	2.009000e+00	2.511250e-01
1.003133084909407e-03	2.539369e+00	2.009133e+00	2.511416e-01
1.003144120275774e-03	2.539508e+00	2.009264e+00	2.511580e-01
1.003155155642141e-03	2.539646e+00	2.009395e+00	2.511744e-01
1.003166191008509e-03	2.539785e+00	2.009525e+00	2.511907e-01
1.003177226374876e-03	2.539924e+00	2.009655e+00	2.512069e-01
1.003188261741243e-03	2.540062e+00	2.009784e+00	2.512230e-01
1.003199297107610e-03	2.540201e+00	2.009912e+00	2.512390e-01
1.003286489834727e-03	2.541296e+00	2.010866e+00	2.513582e-01
1.003373682561843e-03	2.542392e+00	2.011827e+00	2.514784e-01
1.003460875288959e-03	2.543487e+00	2.012796e+00	2.515995e-01
1.003548068016076e-03	2.544583e+00	2.013773e+00	2.517216e-01
1.003635260743192e-03	2.545678e+00	2.014757e+00	2.518447e-01
1.003722453470309e-03	2.546774e+00	2.015749e+00	2.519687e-01
1.003809646197425e-03	2.547869e+00	2.016749e+00	2.520936e-01
1.003874448495522e-03	2.548683e+00	2.017526e+00	2.521907e-01
1.003919499859065e-03	2.549249e+00	2.018077e+00	2.522596e-01
1.003961816053364e-03	2.549781e+00	2.018601e+00	2.523251e-01
1.004078233279026e-03	2.551243e+00	2.020189e+00	2.525237e-01
1.004194650504689e-03	2.552705e+00	2.021760e+00	2.527199e-01
1.004311067730352e-03	2.554168e+00	2.023312e+00	2.529140e-01
1.004427484956015e-03	2.555630e+00	2.024846e+00	2.531058e-01
1.004543902181678e-03	2.557093e+00	2.026363e+00	2.532953e-01
1.004660319407341e-03	2.558555e+00	2.027861e+00	2.534826e-01
1.004776736633003e-03	2.560017e+00	2.029341e+00	2.536677e-01
1.004808157729403e-03	2.560412e+00	2.029704e+00	2.537130e-01
1.004836503570543e-03	2.560768e+00	2.030024e+00	2.537530e-01
1.004911298486027e-03	2.561707e+00	2.030840e+00	2.538549e-01
1.004986093401510e-03	2.562647e+00	2.031661e+00	2.539576e-01
1.005060888316993e-03	2.563586e+00	2.032487e+00	2.540609e-01
1.005135683232477e-03	2.564526e+00	2.033320e+00	2.541650e-01
1.005210478147960e-03	2.565465e+00	2.034158e+00	2.542697e-01
1.005285273063443e-03	2.566405e+00	2.035001e+00	2.543752e-01
1.005360067978927e-03	2.567344e+00	2.035851e+00	2.544813e-01
1.005418932569261e-03	2.568083e+00	2.036543e+00	2.545679e-01
1.005471337566811e-03	2.568741e+00	2.037174e+00	2.546467e-01
1.005524597077512e-03	2.569410e+00	2.037830e+00	2.547288e-01
1.005622407448582e-03	2.570638e+00	2.039158e+00	2.548947e-01
1.005720217819651e-03	2.571867e+00	2.040484e+00	2.550604e-01
1.005818028190720e-03	2.573095e+00	2.041808e+00	2.552260e-01
1.005915838561789e-03	2.574323e+00	2.043131e+00	2.553914e-01
1.006013648932859e-03	2.575552e+00	2.044453e+00	2.555566e-01
1.006111459303928e-03	2.576780e+00	2.045773e+00	2.557216e-01
1.006209269674997e-03	2.578008e+00	2.047091e+00	2.558864e-01
1.006223846475665e-03	2.578191e+00	2.047269e+00	2.559087e-01
1.006224619614313e-03	2.578201e+00	2.047279e+00	2.559099e-01
1.006225650465843e-03	2.578214e+00	2.047292e+00	2.559115e-01
1.006238383861004e-03	2.578374e+00	2.047448e+00	2.559310e-01
1.006251117256166e-03	2.578534e+00	2.047602e+00	2.559503e-01
1.006263850651327e-03	2.578694e+00	2.047755e+00	2.559694e-01
1.006276584046489e-03	2.578853e+00	2.047906e+00	2.559883e-01
1.006289317441650e-03	2.579013e+00	2.048056e+00	2.560070e-01
1.006302050836811e-03	2.579173e+00	2.048204e+00	2.560255e-01
1.006314784231973e-03	2.579333e+00	2.048351e+00	2.560439e-01
1.006321156101323e-03	2.579413e+00	2.048426e+00	2.560532e-01
1.006362204847465e-03	2.579929e+00	2.048895e+00	2.561119e-01
1.006415959099176e-03	2.580604e+00	2.049490e+00	2.561862e-01
1.006476700314683e-03	2.581366e+00	2.050134e+00	2.562668e-01
1.006537441530189e-03	2.582129e+00	2.050787e+00	2.563483e-01
1.006598182745696e-03	2.582891e+00	2.051446e+00	2.564307e-01
1.006658923961203e-03	2.583654e+00	2.052112e+00	2.565140e-01
1.006719665176709e-03	2.584417e+00	2.052786e+00	2.565982e-01
1.006780406392216e-03	2.585179e+00	2.053467e+00	2.566834e-01
1.006841147607722e-03	2.585942e+00	2.054155e+00	2.567694e-01
1.006963678967999e-03	2.587480e+00	2.055601e+00	2.569501e-01
1.007022178983493e-03	2.588215e+00	2.056312e+00	2.570390e-01
1.007077943150862e-03	2.588915e+00	2.057010e+00	2.571262e-01
1.007162093599908e-03	2.589971e+00	2.058152e+00	2.572689e-01
1.007246244048953e-03	2.591027e+00	2.059295e+00	2.574119e-01
1.007330394497998e-03	2.592084e+00	2.060442e+00	2.575552e-01
1.007414544947044e-03	2.593140e+00	2.061590e+00	2.576988e-01
1.007498695396089e-03	2.594196e+00	2.062741e+00	2.578426e-01
1.007582845845134e-03	2.595253e+00	2.063894e+00	2.579868e-01
1.007666996294180e-03	2.596309e+00	2.065049e+00	2.581312e-01
1.007676241195038e-03	2.596425e+00	2.065170e+00	2.581463e-01
1.007685486095895e-03	2.596541e+00	2.065290e+00	2.581613e-01
1.007694730996753e-03	2.596657e+00	2.065410e+00	2.581762e-01
1.007703975897611e-03	2.596773e+00	2.065528e+00	2.581910e-01
1.007713220798469e-03	2.596889e+00	2.065646e+00	2.582057e-01
1.007722465699326e-03	2.597005e+00	2.065762e+00	2.582203e-01
1.007731710600184e-03	2.597121e+00	2.065878e+00	2.582348e-01
1.007740202775483e-03	2.597228e+00	2.065983e+00	2.582479e-01
1.007792544518012e-03	2.597885e+00	2.066623e+00	2.583279e-01
1.007875716580574e-03	2.598929e+00	2.067562e+00	2.584453e-01
1.007958888643135e-03	2.599973e+00	2.068498e+00	2.585623e-01
1.008042060705697e-03	2.601017e+00	2.069430e+00	2.586788e-01
1.008125232768258e-03	2.602060e+00	2.070359e+00	2.587949e-01
1.008208404830819e-03	2.603104e+00	2.071285e+00	2.589106e-01
1.008291576893381e-03	2.604148e+00	2.072207e+00	2.590259e-01
1.008374748955942e-03	2.605192e+00	2.073126e+00	2.591408e-01
1.008507475214905e-03	2.606857e+00	2.074701e+00	2.593377e-01
1.008565132389374e-03	2.607581e+00	2.075402e+00	2.594253e-01
1.008617661521350e-03	2.608240e+00	2.076057e+00	2.595072e-01
1.008714130468231e-03	2.609450e+00	2.077366e+00	2.596707e-01
1.008810599415111e-03	2.610661e+00	2.078672e+00	2.598340e-01
1.008907068361992e-03	2.611871e+00	2.079977e+00	2.599971e-01
1.009003537308873e-03	2.613081e+00	2.081279e+00	2.601599e-01
1.009100006255754e-03	2.614292e+00	2.082580e+00	2.603225e-01
1.009196475202635e-03	2.615502e+00	2.083879e+00	2.604848e-01
1.009292944149515e-03	2.616712e+00	2.085176e+00	2.606469e-01
1.009346242852282e-03	2.617381e+00	2.085832e+00	2.607290e-01
1.009348977395863e-03	2.617415e+00	2.085864e+00	2.607330e-01
1.009363977270444e-03	2.617603e+00	2.086044e+00	2.607554e-01
1.009378977145025e-03	2.617791e+00	2.086221e+00	2.607777e-01
1.009393977019606e-03	2.617980e+00	2.086398e+00	2.607997e-01
1.009408976894188e-03	2.618168e+00	2.086573e+00	2.608216e-01
1.009423976768768e-03	2.618356e+00	2.086746e+00	2.608432e-01
1.009438976643350e-03	2.618544e+00	2.086918e+00	2.608647e-01
1.009453976517931e-03	2.618732e+00	2.087088e+00	2.608860e-01
1.009538710486783e-03	2.619795e+00	2.088003e+00	2.610004e-01
1.009623444455635e-03	2.620858e+00	2.088930e+00	2.611163e-01
1.009708178424488e-03	2.621921e+00	2.089870e+00	2.612337e-01
1.009792912393340e-03	2.622984e+00	2.090821e+00	2.613526e-01
1.009877646362192e-03	2.624046e+00	2.091784e+00	2.614730e-01
1.009962380331045e-03	2.625109e+00	2.092759e+00	2.615949e-01
1.010047114299897e-03	2.626172e+00	2.093746e+00	2.617183e-01
1.010103920156402e-03	2.626884e+00	2.094431e+00	2.618039e-01
1.010149275832445e-03	2.627453e+00	2.094986e+00	2.618732e-01
1.010191942911233e-03	2.627988e+00	2.095515e+00	2.619393e-01
1.010282232166079e-03	2.629121e+00	2.096662e+00	2.620827e-01
1.010301932618826e-03	2.629368e+00	2.096920e+00	2.621150e-01
1.010404933754970e-03	2.630659e+00	2.098362e+00	2.622953e-01
1.010507934891114e-03	2.631951e+00	2.099776e+00	2.624720e-01
1.010610936027258e-03	2.633242e+00	2.101160e+00	2.626450e-01
1.010713937163402e-03	2.634533e+00	2.102516e+00	2.628145e-01
1.010816938299546e-03	2.635825e+00	2.103843e+00	2.629803e-01
1.010919939435689e-03	2.637116e+00	2.105140e+00	2.631426e-01
1.011022940571833e-03	2.638408e+00	2.106409e+00	2.633012e-01
1.011097710526758e-03	2.639345e+00	2.107244e+00	2.634055e-01
1.011172480481683e-03	2.640282e+00	2.108078e+00	2.635097e-01
1.011247250436607e-03	2.641219e+00	2.108912e+00	2.636140e-01
1.011322020391532e-03	2.642157e+00	2.109746e+00	2.637183e-01
1.011396790346456e-03	2.643094e+00	2.110580e+00	2.638226e-01
1.011471560301381e-03	2.644031e+00	2.111415e+00	2.639268e-01
1.011546330256305e-03	2.644968e+00	2.112249e+00	2.640311e-01
1.011649298727428e-03	2.646259e+00	2.113453e+00	2.641816e-01
1.011698848007223e-03	2.646880e+00	2.114044e+00	2.642555e-01
1.011751573862316e-03	2.647541e+00	2.114689e+00	2.643361e-01
1.011867040973846e-03	2.648988e+00	2.116297e+00	2.645371e-01
1.011982508085376e-03	2.650434e+00	2.117881e+00	2.647351e-01
1.012097975196905e-03	2.651881e+00	2.119440e+00	2.649300e-01
1.012213442308435e-03	2.653328e+00	2.120976e+00	2.651220e-01
1.012328909419965e-03	2.654775e+00	2.122487e+00	2.653109e-01
1.012444376531495e-03	2.656221e+00	2.123974e+00	2.654968e-01
1.012559843643025e-03	2.657668e+00	2.125437e+00	2.656797e-01
1.012635936333663e-03	2.658621e+00	2.126270e+00	2.657837e-01
1.012712029024301e-03	2.659574e+00	2.127103e+00	2.658879e-01
1.012788121714938e-03	2.660528e+00	2.127937e+00	2.659921e-01
1.012864214405576e-03	2.661481e+00	2.128772e+00	2.660965e-01
1.012940307096214e-03	2.662434e+00	2.129607e+00	2.662009e-01
1.013016399786852e-03	2.663387e+00	2.130444e+00	2.663054e-01
1.013092492477490e-03	2.664340e+00	2.131281e+00	2.664101e-01
1.013217960768870e-03	2.665911e+00	2.132762e+00	2.665953e-01
1.013280638105511e-03	2.666696e+00	2.133530e+00	2.666912e-01
1.013338842943154e-03	2.667425e+00	2.134266e+00	2.667832e-01
1.013436900067681e-03	2.668653e+00	2.135610e+00	2.669513e-01
1.013534957192208e-03	2.669880e+00	2.136946e+00	2.671182e-01
1.013633014316736e-03	2.671108e+00	2.138272e+00	2.672839e-01
1.013731071441263e-03	2.672336e+00	2.139588e+00	2.674485e-01
1.013829128565790e-03	2.673563e+00	2.140894e+00	2.676118e-01
1.013927185690317e-03	2.674791e+00	2.142192e+00	2.677739e-01
1.014025242814845e-03	2.676018e+00	2.143479e+00	2.679349e-01
1.014043195790376e-03	2.676243e+00	2.143697e+00	2.679621e-01
1.014061148765907e-03	2.676468e+00	2.143912e+00	2.679890e-01
1.014079101741438e-03	2.676693e+00	2.144125e+00	2.680156e-01
1.014097054716969e-03	2.676917e+00	2.144335e+00	2.680419e-01
1.014115007692501e-03	2.677142e+00	2.144544e+00	2.680680e-01
1.014132960668032e-03	2.677367e+00	2.144750e+00	2.680938e-01
1.014150913643563e-03	2.677591e+00	2.144955e+00	2.681193e-01
1.014230478457912e-03	2.678587e+00	2.145817e+00	2.682271e-01
1.014310043272262e-03	2.679583e+00	2.146687e+00	2.683359e-01
1.014389608086611e-03	2.680579e+00	2.147566e+00	2.684458e-01
1.014469172900961e-03	2.681575e+00	2.148454e+00	2.685567e-01
1.014548737715310e-03	2.682570e+00	2.149349e+00	2.686687e-01
1.014628302529660e-03	2.683566e+00	2.150254e+00	2.687817e-01
1.014707867344009e-03	2.684561e+00	2.151167e+00	2.688958e-01
1.014772583747798e-03	2.685371e+00	2.151938e+00	2.689923e-01
1.014818887664405e-03	2.685951e+00	2.152500e+00	2.690625e-01
1.014860479833057e-03	2.686471e+00	2.153012e+00	2.691264e-01
1.014947105173054e-03	2.687555e+00	2.154151e+00	2.692688e-01
1.015033730513050e-03	2.688639e+00	2.155301e+00	2.694126e-01
1.015120355853046e-03	2.689722e+00	2.156463e+00	2.695578e-01
1.015206981193042e-03	2.690806e+00	2.157636e+00	2.697044e-01
1.015293606533038e-03	2.691890e+00	2.158820e+00	2.698525e-01
1.015380231873034e-03	2.692973e+00	2.160015e+00	2.700019e-01
1.015466857213030e-03	2.694057e+00	2.161222e+00	2.701527e-01
1.015492127668634e-03	2.694372e+00	2.161555e+00	2.701944e-01
1.015493353165840e-03	2.694388e+00	2.161571e+00	2.701963e-01
1.015528281820850e-03	2.694825e+00	2.162020e+00	2.702526e-01
1.015542749324996e-03	2.695006e+00	2.162204e+00	2.702754e-01
1.015546236602609e-03	2.695049e+00	2.162248e+00	2.702810e-01
1.015552540312341e-03	2.695128e+00	2.162326e+00	2.702907e-01
1.015555038586227e-03	2.695159e+00	2.162356e+00	2.702945e-01
1.015566175312634e-03	2.695299e+00	2.162496e+00	2.703120e-01
1.015567634473932e-03	2.695317e+00	2.162514e+00	2.703143e-01
1.015573471119122e-03	2.695390e+00	2.162586e+00	2.703232e-01
1.015586385304425e-03	2.695551e+00	2.162745e+00	2.703431e-01
1.015673454532538e-03	2.696640e+00	2.163749e+00	2.704686e-01
1.015760523760651e-03	2.697729e+00	2.164742e+00	2.705928e-01
1.015847592988764e-03	2.698818e+00	2.165725e+00	2.707157e-01
1.015934662216877e-03	2.699907e+00	2.166698e+00	2.708372e-01
1.016021731444991e-03	2.700995e+00	2.167660e+00	2.709575e-01
1.016108800673104e-03	2.702084e+00	2.168612e+00	2.710764e-01
1.016195869901217e-03	2.703172e+00	2.169553e+00	2.711941e-01
1.016339428763261e-03	2.704967e+00	2.171238e+00	2.714047e-01
1.016404302072124e-03	2.705778e+00	2.172024e+00	2.715029e-01
1.016459088872330e-03	2.706463e+00	2.172707e+00	2.715884e-01
1.016543605113160e-03	2.707519e+00	2.173832e+00	2.717290e-01
1.016628121353990e-03	2.708575e+00	2.174964e+00	2.718705e-01
1.016712637594820e-03	2.709631e+00	2.176102e+00	2.720128e-01
1.016797153835650e-03	2.710688e+00	2.177248e+00	2.721560e-01
1.016881670076480e-03	2.711744e+00	2.178401e+00	2.723001e-01
1.016966186317311e-03	2.712800e+00	2.179560e+00	2.724450e-01
1.017050702558141e-03	2.713856e+00	2.180726e+00	2.725908e-01
1.017091114112945e-03	2.714361e+00	2.181248e+00	2.726560e-01
1.017099408386048e-03	2.714464e+00	2.181352e+00	2.726690e-01
1.017118247926547e-03	2.714700e+00	2.181590e+00	2.726988e-01
1.017138317576382e-03	2.714951e+00	2.181839e+00	2.727298e-01
1.017229684856436e-03	2.716092e+00	2.182886e+00	2.728607e-01
1.017321052136491e-03	2.717233e+00	2.183925e+00	2.729906e-01
1.017412419416545e-03	2.718375e+00	2.184956e+00	2.731195e-01
1.017503786696600e-03	2.719516e+00	2.185980e+00	2.732475e-01
1.017595153976654e-03	2.720657e+00	2.186996e+00	2.733745e-01
1.017686521256709e-03	2.721798e+00	2.188004e+00	2.735005e-01
1.017777888536764e-03	2.722939e+00	2.189004e+00	2.736256e-01
1.017868136614757e-03	2.724066e+00	2.190071e+00	2.737589e-01
1.017920894463002e-03	2.724725e+00	2.190708e+00	2.738385e-01
1.017968754141329e-03	2.725323e+00	2.191300e+00	2.739125e-01
1.018045727166195e-03	2.726284e+00	2.192313e+00	2.740391e-01
1.018122700191060e-03	2.727245e+00	2.193340e+00	2.741675e-01
1.018199673215926e-03	2.728206e+00	2.194382e+00	2.742977e-01
1.018276646240791e-03	2.729167e+00	2.195437e+00	2.744297e-01
1.018353619265657e-03	2.730127e+00	2.196508e+00	2.745634e-01
1.018430592290522e-03	2.731088e+00	2.197592e+00	2.746990e-01
1.018507565315388e-03	2.732049e+00	2.198691e+00	2.748364e-01
1.018511783843749e-03	2.732102e+00	2.198747e+00	2.748434e-01
1.018528657957195e-03	2.732312e+00	2.198974e+00	2.748718e-01
1.018698013057364e-03	2.734426e+00	2.201141e+00	2.751426e-01
1.018750071078271e-03	2.735076e+00	2.201762e+00	2.752202e-01
1.018766670138404e-03	2.735283e+00	2.201957e+00	2.752446e-01
1.018768908081956e-03	2.735311e+00	2.201982e+00	2.752477e-01
1.018772779419894e-03	2.735359e+00	2.202026e+00	2.752533e-01
1.019076674864056e-03	2.739151e+00	2.205333e+00	2.756666e-01
1.019385703641663e-03	2.743006e+00	2.208837e+00	2.761046e-01
1.019453940414604e-03	2.743857e+00	2.209661e+00	2.762076e-01
1.019499191642816e-03	2.744421e+00	2.210220e+00	2.762775e-01
1.019544360965714e-03	2.744985e+00	2.210789e+00	2.763486e-01
1.019833542518279e-03	2.748591e+00	2.214659e+00	2.768323e-01
1.019920086644250e-03	2.749670e+00	2.215859e+00	2.769824e-01
1.019984994738728e-03	2.750479e+00	2.216755e+00	2.770944e-01
1.020069806831547e-03	2.751537e+00	2.217901e+00	2.772377e-01
1.020154618924365e-03	2.752594e+00	2.219008e+00	2.773760e-01
1.020239431017183e-03	2.753651e+00	2.220076e+00	2.775095e-01
1.020324243110001e-03	2.754708e+00	2.221104e+00	2.776380e-01
1.020409055202819e-03	2.755765e+00	2.222092e+00	2.777615e-01
1.020493867295638e-03	2.756822e+00	2.223041e+00	2.778802e-01
1.020578679388456e-03	2.757879e+00	2.223951e+00	2.779939e-01
1.020961842314775e-03	2.762653e+00	2.228304e+00	2.785380e-01
1.021008301234772e-03	2.763232e+00	2.228861e+00	2.786076e-01
1.021045252407747e-03	2.763692e+00	2.229306e+00	2.786632e-01
1.021083770581026e-03	2.764172e+00	2.229775e+00	2.787219e-01
1.021185672752488e-03	2.765441e+00	2.231118e+00	2.788898e-01
1.021287574923951e-03	2.766711e+00	2.232469e+00	2.790586e-01
1.021389477095414e-03	2.767980e+00	2.233827e+00	2.792283e-01
1.021491379266877e-03	2.769249e+00	2.235193e+00	2.793991e-01
1.021593281438340e-03	2.770517e+00	2.236566e+00	2.795708e-01
1.021695183609802e-03	2.771786e+00	2.237947e+00	2.797434e-01
1.021797085781265e-03	2.773055e+00	2.239336e+00	2.799170e-01
1.021821410217950e-03	2.773358e+00	2.239641e+00	2.799551e-01
1.021831444271950e-03	2.773483e+00	2.239763e+00	2.799704e-01
1.021836868813615e-03	2.773550e+00	2.239830e+00	2.799788e-01
1.021839046067193e-03	2.773577e+00	2.239856e+00	2.799820e-01
1.021844360918400e-03	2.773643e+00	2.239920e+00	2.799900e-01
1.021853958649119e-03	2.773763e+00	2.240036e+00	2.800045e-01
1.021860901362976e-03	2.773849e+00	2.240120e+00	2.800150e-01
1.021865456775965e-03	2.773906e+00	2.240176e+00	2.800220e-01
1.021890822241454e-03	2.774222e+00	2.240481e+00	2.800601e-01
1.021901049539706e-03	2.774349e+00	2.240602e+00	2.800753e-01
1.021912856140819e-03	2.774496e+00	2.240739e+00	2.800924e-01
1.021915454896319e-03	2.774528e+00	2.240769e+00	2.800962e-01
1.021936253083148e-03	2.774787e+00	2.241008e+00	2.801260e-01
1.021957051269978e-03	2.775046e+00	2.241244e+00	2.801555e-01
1.021977849456808e-03	2.775305e+00	2.241479e+00	2.801849e-01
1.021998647643637e-03	2.775564e+00	2.241712e+00	2.802140e-01
1.022019445830467e-03	2.775823e+00	2.241943e+00	2.802428e-01
1.022040244017297e-03	2.776081e+00	2.242172e+00	2.802715e-01
1.022061042204127e-03	2.776340e+00	2.242399e+00	2.802999e-01
1.022089444923800e-03	2.776694e+00	2.242706e+00	2.803383e-01
1.022141935605979e-03	2.777347e+00	2.243264e+00	2.804079e-01
1.022194426288158e-03	2.778000e+00	2.243828e+00	2.804784e-01
1.022246916970337e-03	2.778653e+00	2.244398e+00	2.805498e-01
1.022299407652516e-03	2.779307e+00	2.244975e+00	2.806219e-01
1.022351898334695e-03	2.779960e+00	2.245559e+00	2.806949e-01
1.022404389016875e-03	2.780613e+00	2.246150e+00	2.807687e-01
1.022456879699054e-03	2.781266e+00	2.246747e+00	2.808433e-01
1.022588282046615e-03	2.782901e+00	2.248291e+00	2.810364e-01
1.022649220681456e-03	2.783659e+00	2.249029e+00	2.811287e-01
1.022703655243775e-03	2.784336e+00	2.249708e+00	2.812135e-01
1.022813496308940e-03	2.785702e+00	2.251219e+00	2.814024e-01
1.022923337374105e-03	2.787068e+00	2.252712e+00	2.815890e-01
1.023033178439270e-03	2.788434e+00	2.254187e+00	2.817734e-01
1.023143019504435e-03	2.789800e+00	2.255644e+00	2.819555e-01
1.023252860569600e-03	2.791166e+00	2.257083e+00	2.821354e-01
1.023362701634766e-03	2.792531e+00	2.258504e+00	2.823130e-01
1.023472542699931e-03	2.793896e+00	2.259908e+00	2.824885e-01
1.023562366064768e-03	2.795013e+00	2.260903e+00	2.826129e-01
1.023652189429605e-03	2.796129e+00	2.261900e+00	2.827375e-01
1.023742012794442e-03	2.797246e+00	2.262899e+00	2.828624e-01
1.023831836159279e-03	2.798362e+00	2.263900e+00	2.829874e-01
1.023921659524115e-03	2.799478e+00	2.264902e+00	2.831127e-01
1.024011482888952e-03	2.800594e+00	2.265905e+00	2.832382e-01
1.024101306253789e-03	2.801710e+00	2.266911e+00	2.833638e-01
1.024160606230498e-03	2.802446e+00	2.267616e+00	2.834520e-01
1.024206182947387e-03	2.803013e+00	2.268168e+00	2.835211e-01
1.024254153447522e-03	2.803608e+00	2.268762e+00	2.835953e-01
1.024349545838566e-03	2.804793e+00	2.270038e+00	2.837548e-01
1.024444938229611e-03	2.805978e+00	2.271316e+00	2.839146e-01
1.024540330620655e-03	2.807162e+00	2.272597e+00	2.840746e-01
1.024635723011700e-03	2.808347e+00	2.273880e+00	2.842350e-01
1.024731115402744e-03	2.809531e+00	2.275165e+00	2.843956e-01
1.024826507793789e-03	2.810715e+00	2.276453e+00	2.845566e-01
1.024921900184833e-03	2.811900e+00	2.277743e+00	2.847178e-01
1.024929051445877e-03	2.811988e+00	2.277832e+00	2.847290e-01
1.024936202706920e-03	2.812077e+00	2.277922e+00	2.847402e-01
1.024943353967964e-03	2.812166e+00	2.278011e+00	2.847514e-01
1.024950505229007e-03	2.812255e+00	2.278100e+00	2.847625e-01
1.024957656490051e-03	2.812343e+00	2.278190e+00	2.847737e-01
1.024964807751094e-03	2.812432e+00	2.278279e+00	2.847848e-01
1.024971959012138e-03	2.812521e+00	2.278368e+00	2.847960e-01
1.024978905591199e-03	2.812607e+00	2.278452e+00	2.848065e-01
1.024980307979196e-03	2.812624e+00	2.278468e+00	2.848085e-01
1.024981159253204e-03	2.812635e+00	2.278478e+00	2.848098e-01
1.024983372767263e-03	2.812663e+00	2.278506e+00	2.848132e-01
1.024984704012443e-03	2.812679e+00	2.278522e+00	2.848152e-01
1.024984989666955e-03	2.812683e+00	2.278525e+00	2.848156e-01
1.024985560975979e-03	2.812690e+00	2.278532e+00	2.848165e-01
